measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1991,6510.317624570999,8125.837427396485,4958.371895830851
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1992,6521.962755423546,8176.016274546288,4913.842240009201
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1993,6490.298640585303,8048.051479684855,4913.845547474279
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1994,6481.126235501246,8074.479442960484,4936.739386790604
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1995,6412.344768576377,7990.017889519935,4939.809294469095
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1996,6289.80002750206,7803.823989803555,4754.756061554896
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1997,6106.791066995245,7524.781420255671,4662.253231195866
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1998,5967.132378230101,7332.017514683672,4549.704781229373
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,1999,5797.6888449055805,7238.042026032035,4416.56940213697
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2000,5598.892190985787,6839.830306513619,4306.367949561587
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2001,5459.043513130368,6675.174130147805,4181.519110613017
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2002,5205.136880096399,6343.430653272054,4065.2577981801833
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2003,4954.633593496477,6102.2506689024285,3838.674387077576
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2004,4701.59381029549,5676.10310086595,3634.976589028824
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2005,4462.413492604776,5486.515673405969,3530.038096258924
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2006,4364.103471021539,5365.678814036308,3501.9365458911616
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2007,4255.178168561654,5259.115441412612,3380.8691550658923
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2008,4104.331885346353,5026.536045948589,3263.8532513911005
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2009,3963.085388534425,4896.065869493516,3144.431632932517
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2010,3809.3368379195313,4653.07514971185,3049.4900051277064
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2011,3732.8529637731135,4540.707621247329,2956.553663050934
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2012,3594.610402347743,4443.409735245506,2826.204087488786
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2013,3507.9753594623853,4390.682670963928,2750.9463801811207
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2014,3411.7684908164533,4263.062522193072,2659.3519118007134
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2015,3281.3246407493248,4146.046241332351,2538.7856053294463
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2016,3322.6693229076477,4142.707910477714,2557.954490371015
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2017,3379.236900099563,4293.392932577601,2596.159425939408
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2018,3406.8920996627267,4346.089184367562,2544.5973525100326
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2019,3375.794756094643,4354.540405964382,2565.058370808719
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2020,3352.169828476169,4322.809780694299,2526.1156170805216
1,Deaths,1,Global,3,Both,13,40-44 years,294,All causes,173,Cholera,1,Number,2021,3329.2447720690125,4290.146335397818,2519.369226911719
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1990,7225.010937975294,8952.366125637804,5476.88995894231
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1991,7260.070950589686,8956.747100477452,5480.289356507114
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1992,7113.596257088269,8863.921182369813,5293.877317531129
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1993,6941.266166561678,8525.232057328947,5305.640497427736
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1994,6746.167586613843,8288.096429078092,5162.070622765308
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1995,6542.411193159359,8074.475928974367,4942.0369249832775
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1996,6500.755389285886,7913.93524933317,4868.530470826377
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1997,6365.051266758223,7846.47474188532,4813.631031737364
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1998,6238.308954049216,7623.249227823361,4760.517831045532
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,1999,6110.512017849289,7485.759055291946,4667.510969789818
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2000,5946.188492286797,7217.333422883012,4572.725154564398
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2001,5760.668581796384,7159.318361949319,4408.026830401263
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2002,5474.831349960523,6744.286522205086,4295.52004776393
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2003,5211.315994213286,6434.929119868946,4026.1412921780193
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2004,4979.8744622793,6079.821207570552,3900.547712370976
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2005,4752.776973615095,5848.560962696025,3737.4834933484935
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2006,4659.090730367336,5723.973486801428,3704.7064640469553
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2007,4551.000625132246,5705.709895318224,3564.743444322324
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2008,4408.1247376604,5460.196949098741,3490.6610525752767
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2009,4279.543514037799,5433.149049697914,3374.4094040554155
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2010,4123.624048454792,5115.006660237207,3283.384517628441
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2011,4044.054802165536,4972.982916355864,3180.7529156903365
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2012,3901.338309344261,4838.566576542102,3074.113334726749
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2013,3807.4546077053815,4751.808824241047,3046.2328940649663
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2014,3683.2017553196574,4604.646227102333,2866.7624023194526
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2015,3530.6338980960045,4491.097687014355,2742.39978776664
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2016,3575.323593551024,4614.1615489691685,2753.152209259458
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2017,3633.211128735257,4671.907235967123,2780.2140073764363
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2018,3670.958384187652,4737.188764488012,2700.520190414987
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2019,3631.604313493513,4724.105174776949,2747.895681356345
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2020,3608.869696755432,4681.908743566396,2692.716877396173
1,Deaths,1,Global,3,Both,14,45-49 years,294,All causes,173,Cholera,1,Number,2021,3590.1413705310324,4710.894053639302,2692.445968081477
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1990,8117.522329939326,10119.15289545809,6317.713886592136
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1991,8119.304814207636,10071.381353790872,6214.159620766885
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1992,7985.103922476431,9999.39408526764,6073.875032583799
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1993,7819.76876424738,9587.448815584772,6039.7620523901805
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1994,7648.187006174951,9420.005464831804,6012.271694389372
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1995,7357.309719014157,9085.284681536506,5770.684327088027
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1996,7184.751628314256,8885.36763121447,5567.097017306847
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1997,6881.345726684552,8475.51461324494,5375.395220356571
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1998,6555.461030890222,8081.431469761151,5093.924906136308
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,1999,6179.649018471024,7698.368235583115,4824.218404816775
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2000,5925.336616064487,7199.691643872519,4567.666295587588
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2001,5815.420914168712,7218.967395587566,4510.327498589164
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2002,5574.275345150088,6800.041980616889,4410.610613364555
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2003,5346.013539258791,6582.000293119581,4196.131606943437
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2004,5167.053178628026,6379.018469884548,4074.946607829009
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2005,4915.562535738512,6065.236825998284,3918.909734862961
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2006,4803.998347796203,5912.965254648354,3852.9393475592833
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2007,4699.2435142870645,5991.457626509436,3769.1331787419977
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2008,4578.5374035479135,5653.674430689018,3688.108985004737
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2009,4477.159874858568,5651.889084823411,3537.320298899172
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2010,4328.491549385175,5444.56778278676,3457.599661272143
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2011,4249.089109518634,5351.16091784675,3379.5130401804454
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2012,4082.787182136885,5161.273219545317,3172.982643037541
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2013,3975.522554817671,5032.617601270305,3092.0838232886417
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2014,3855.6285782847513,4927.179446153028,2967.353454174045
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2015,3698.541758200354,4768.826245663986,2827.102111683069
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2016,3757.973168549305,4843.717923967886,2847.373692469051
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2017,3829.876330396897,4998.7482969613575,2870.162868650593
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2018,3882.004834239545,5112.024039316257,2853.048566707184
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2019,3835.046981826455,5106.9594925374295,2878.1748771765187
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2020,3797.601302229372,5022.730292794458,2829.3575265996733
1,Deaths,1,Global,3,Both,15,50-54 years,294,All causes,173,Cholera,1,Number,2021,3763.14800917134,4996.945879031156,2818.093231230354
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1990,8758.27330223099,10975.034812774364,6839.729641955917
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1991,8773.529094426533,11060.05335164694,6677.0732407346495
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1992,8664.039673774283,11036.558077778784,6610.04975684081
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1993,8478.683480329295,10633.673120786085,6563.461867807728
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1994,8261.310329961569,10221.056914794408,6403.8253930430965
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1995,7946.984985616287,9906.27977677995,6188.165140939398
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1996,7722.196484173961,9553.881748070353,5838.675517093736
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1997,7408.509735650841,9240.803067965611,5735.942707610351
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1998,7095.971400017264,8878.255031920644,5472.170806691629
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,1999,6766.554527827373,8573.68473953014,5237.206456409107
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2000,6378.059438715468,7909.678271362498,5032.626023486728
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2001,6142.244937961292,7688.57701770685,4812.590888617402
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2002,5734.813027381273,7223.648864804825,4554.024583162349
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2003,5333.13335414134,6602.208995621364,4230.124406889376
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2004,4964.781670594112,6256.730489508709,3935.182989614633
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2005,4758.185880528116,5983.185227504044,3803.996361226408
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2006,4695.95779802375,5955.566288150481,3682.249628379568
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2007,4612.371854982331,5933.376085716405,3631.373223644995
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2008,4518.490733029635,5675.162929177177,3580.0875133533827
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2009,4458.154028633349,5711.993610086131,3535.872369980275
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2010,4284.547287599563,5446.044748884904,3366.143309802412
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2011,4196.68107980374,5348.37385206531,3278.87820609505
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2012,4026.231629160586,5102.99503049388,3077.078430552946
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2013,3907.962326762367,5022.406827220068,2952.1234516605045
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2014,3784.576688310016,4877.935015569983,2803.753592766242
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2015,3642.029395641087,4749.001116917076,2703.149441076819
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2016,3725.4749314992737,4884.679765357704,2738.405210948576
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2017,3815.9944538364703,5052.233799306145,2800.089753516568
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2018,3883.076343700542,5158.388369062302,2772.0686804429647
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2019,3853.0676291831696,5217.830616277228,2803.2923065972245
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2020,3825.649254838004,5168.710601608422,2769.415088741536
1,Deaths,1,Global,3,Both,16,55-59 years,294,All causes,173,Cholera,1,Number,2021,3797.6144342192,5139.580910101344,2749.4065463244524
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1990,10925.065754419997,13290.66255613514,8711.25105777477
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1991,11049.35904173033,13421.309139631494,8709.350539460658
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1992,10956.83083085146,13325.324271716889,8548.127870276061
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1993,10750.807512276911,13039.214234935544,8453.325382880568
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1994,10492.740569201742,12672.794749278766,8354.627714409835
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1995,10104.15542494351,12257.16196339888,8016.096177996996
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1996,9832.786621709873,11796.00823521705,7737.060982576077
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1997,9492.873254453934,11513.041549334064,7462.988967299045
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1998,9103.887822945166,11046.113629810898,7222.798732851978
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,1999,8612.82917319579,10489.843653138554,6846.509635162778
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2000,8146.319714226769,9834.3661935298,6575.5074482089785
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2001,7802.366701515096,9432.396176109349,6238.39678723627
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2002,7374.778083377916,8967.994925604478,5940.21791225834
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2003,6977.228911374151,8405.34655780394,5598.831385731892
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2004,6635.371381572743,8079.366904735677,5376.697212436842
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2005,6242.85428198548,7503.34393950708,5041.951230299172
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2006,6069.448398007834,7395.189600918187,4903.868785975619
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2007,5853.779623796839,7200.806828679348,4743.392879205281
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2008,5597.277420632711,6821.135725048272,4548.0365696304125
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2009,5348.66463460756,6487.391550727476,4291.597994154757
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2010,5212.419489832208,6364.1319033056025,4237.980443592724
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2011,5157.636926348321,6313.174293276212,4110.39202083715
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2012,4984.360804013186,6202.916150917781,3959.9676194586464
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2013,4863.168497293199,6080.085628173445,3848.019300987845
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2014,4753.084086655315,5901.922837038763,3647.8663339684895
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2015,4603.5769259848885,5797.340762276806,3542.512355427932
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2016,4655.724695928117,5840.13391775496,3561.899768025286
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2017,4740.979160710437,6091.474051489933,3575.426422627232
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2018,4816.645464334457,6206.235273164566,3650.694784827454
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2019,4795.7961164438575,6204.376369243699,3609.6630989689193
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2020,4771.840920161988,6213.883830433075,3602.714898503213
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,173,Cholera,1,Number,2021,4734.1953356306685,6121.814339455679,3532.1697014896545
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1990,13107.529821820408,15897.636072852,10294.41250722223
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1991,13237.672483420807,15897.1928388597,10486.402682683947
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1992,13166.173790306962,15808.825240053797,10420.174245577651
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1993,13031.04507914616,15585.24506417792,10351.568304610904
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1994,12924.088915179247,15381.28401477652,10276.998798466218
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1995,12602.434400407945,14976.23458018569,10040.427551367546
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1996,12399.982066625802,14736.163279378554,9814.476763591338
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1997,12012.819333496564,14228.187079944735,9541.153215891009
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1998,11550.123290423302,13711.763110639436,9275.28875405989
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1999,10976.789270691175,13061.01692618956,8787.139620695909
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2000,10455.59624588202,12311.84678458853,8461.647465438298
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2001,10135.695693980191,12021.870963048314,8165.593532785953
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2002,9715.692537979994,11584.225658757206,7821.40839147189
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2003,9266.860099967587,10880.83282485831,7404.626151202239
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2004,8855.920979179728,10534.926472736866,7182.252679113721
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2005,8456.235861100002,9951.88604156398,6872.522515511173
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2006,8218.60812801815,9731.273659037844,6800.506358896155
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2007,7990.328769583771,9519.282855647649,6505.949371429038
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2008,7739.2929307908225,9277.782448362816,6297.328987462509
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2009,7510.3410571173745,8998.330382196502,6068.543037851264
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2010,7200.121371630132,8553.970294841954,5895.622053973796
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2011,7003.583872176847,8382.869729014365,5689.4755530229
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2012,6660.300785256145,8155.151190348377,5448.075851422127
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2013,6372.170273262674,7829.338479445263,5137.350679461297
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2014,6110.645364252828,7482.5012669759,4899.094117507994
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2015,5929.079219135236,7239.863338983092,4739.07073678529
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2016,6023.224168246934,7297.788513560962,4729.536635606492
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2017,6128.887371493681,7691.454549195727,4840.644372305178
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2018,6212.427020002985,7809.764755939313,4827.397111140535
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2019,6212.131885175058,7729.283018013336,4847.892139784859
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2020,6220.842342532756,7734.813810365179,4836.014409971488
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2021,6145.265732203096,7728.065208325139,4786.04290236811
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1990,13584.668829854958,16355.958522442084,10827.326492990804
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1991,13788.052478827556,16519.94366606925,11042.349320139949
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1992,13771.65169080561,16470.361764341746,10897.77753751729
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1993,13658.526382959695,16436.641533037888,10951.077601672583
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1994,13469.094269363874,16037.97400355736,10792.4125906464
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1995,13125.35966700893,15625.093438607491,10543.523631382144
